CompanyCode,Issuer,URL,🌐,Formed,Issue,Shares,Stake,Holding date
00474,Win Team Investments Limited (VG),https://webb-site.com/dbpub/orgdata.asp?p=2327757,VG,,Ordinary shares, ,100.00%,2019-02-15
00474,WINBOX COMPANY LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=58072,HK,1985-05-07,Ordinary shares, ,100.00%,2013-03-31
00474,WINPAC INTERNATIONAL LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=618656,HK,1994-03-10,Ordinary shares, ,100.00%,2013-03-31
00474,WINPAC TRADING CO. LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=1057088,HK,2004-06-30,Ordinary shares, ,100.00%,2013-03-31
00530,Cheng Mei Holdings Limited,https://webb-site.com/dbpub/orgdata.asp?p=2008188,VG,,Ordinary shares, ,100.00%,2012-06-30
00530,Country Lofty Limited,https://webb-site.com/dbpub/orgdata.asp?p=2008189,VG,,Ordinary shares, ,100.00%,2012-06-30
00530,Dynasty Select Limited,https://webb-site.com/dbpub/orgdata.asp?p=1809374,HK,2011-09-07,Ordinary shares, ,100.00%,2012-06-30
00530,Goldin Factoring (China) Development Limited,https://webb-site.com/dbpub/orgdata.asp?p=2008186,VG,,Ordinary shares, ,100.00%,2012-06-30
00530,Goldin Factoring Holdings Limited,https://webb-site.com/dbpub/orgdata.asp?p=2008187,VG,,Ordinary shares, ,100.00%,2012-06-30
00530,GOLDIN FINANCIAL PLAN LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=1462436,HK,2009-03-11,Ordinary shares, ,100.00%,2012-06-30
00530,GOLDIN FUND LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=1466755,HK,2009-03-19,Ordinary shares, ,100.00%,2012-06-30
00530,Matsunichi Goldbase Limited,https://webb-site.com/dbpub/orgdata.asp?p=1438282,HK,2008-12-03,Ordinary shares, ,100.00%,2012-06-30
00530,Pan Asia Sat Media Ltd,https://webb-site.com/dbpub/orgdata.asp?p=20588,VG,,Ordinary shares, ,11.14%,2004-12-31
00530,Rich Region Holdings Limited,https://webb-site.com/dbpub/orgdata.asp?p=9221688,VG,,Ordinary shares, ,60.00%,2016-12-22
00530,Victory Bright Holdings Limited (VG),https://webb-site.com/dbpub/orgdata.asp?p=2008190,VG,,Ordinary shares, ,100.00%,2012-06-30
00559,DeTai Finance Limited,https://webb-site.com/dbpub/orgdata.asp?p=1774874,HK,2011-07-08,Ordinary shares, ,100.00%,2018-06-30
00559,Dongguan United Art Plastic Products Limited,https://webb-site.com/dbpub/orgdata.asp?p=7424,CN,,Ordinary shares, ,90.00%,1996-12-19
00605,GOLDEN BAUHINIA INVESTMENT HOLDINGS COMPANY LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=2369081,HK,2015-01-09,Ordinary shares, ,100.00%,2015-02-27
00622,Ace Energy Holdings Limited,https://webb-site.com/dbpub/orgdata.asp?p=8426973,VG,,Ordinary shares, ,100.00%,2017-04-05
00622,Enerchina Investments Limited,https://webb-site.com/dbpub/orgdata.asp?p=8426999,VG,,Ordinary shares, ,100.00%,2018-05-17
00622,Enerchine Value Investments Limited,https://webb-site.com/dbpub/orgdata.asp?p=2443166,VG,,Ordinary shares, ,100.00%,2015-07-02
00622,Ideal Principles Limited,https://webb-site.com/dbpub/orgdata.asp?p=1929771,VG,,Ordinary shares, ,100.00%,2013-12-31
00622,Kenson Investment Limited (VG),https://webb-site.com/dbpub/orgdata.asp?p=2466730,VG,,Ordinary shares, ,100.00%,2016-12-31
00622,Multiwin Corporation,https://webb-site.com/dbpub/orgdata.asp?p=2622057,VG,,Ordinary shares, ,100.00%,2016-07-19
00622,Rado International Limited,https://webb-site.com/dbpub/orgdata.asp?p=8427516,VG,,Ordinary shares, ,100.00%,2016-12-31
00622,SAN DINO LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=13000,HK,1986-06-03,Ordinary shares, ,75.00%,1999-08-31
00622,Satinu Resources Group Ltd.,https://webb-site.com/dbpub/orgdata.asp?p=2686911,VG,2016-08,Ordinary shares, ,10.56%,2018-06-30
00622,Sinolink Industrial Limited,https://webb-site.com/dbpub/orgdata.asp?p=8427575,VG,,Ordinary shares, ,100.00%,2016-12-31
00622,Sunny Fortune Investments Limited,https://webb-site.com/dbpub/orgdata.asp?p=1900955,VG,,Ordinary shares, ,100.00%,2012-05-27
00622,Supreme All Investments Limited	,https://webb-site.com/dbpub/orgdata.asp?p=2466732,VG,,Ordinary shares, ,100.00%,2016-12-31
00622,Win Wind Capital Limited,https://webb-site.com/dbpub/orgdata.asp?p=1989975,VG,1998-04-28,Ordinary shares,"115,425,007",100.00%,2018-07-24
00668,Albion Agents Limited,https://webb-site.com/dbpub/orgdata.asp?p=2496419,VG,,Ordinary shares, ,100.00%,2005-03-31
00730,SCG Investment (BVI) Limited,https://webb-site.com/dbpub/orgdata.asp?p=2508898,VG,,Ordinary shares, ,100.00%,2012-12-31
00736,Able Up Investment Limited (VG),https://webb-site.com/dbpub/orgdata.asp?p=2618978,VG,,Ordinary shares, ,90.00%,2016-03-31
00736,Allied China Development Limited (VG),https://webb-site.com/dbpub/orgdata.asp?p=2618981,VG,,Ordinary shares, ,100.00%,2016-03-31
00736,Bigfair International Limited,https://webb-site.com/dbpub/orgdata.asp?p=2502790,VG,,Ordinary shares, ,100.00%,2016-03-31
00736,Liqun Investments Limited,https://webb-site.com/dbpub/orgdata.asp?p=2618982,VG,,Ordinary shares, ,100.00%,2016-03-31
00736,Luck Grow Group Limited,https://webb-site.com/dbpub/orgdata.asp?p=2618980,VG,,Ordinary shares, ,100.00%,2016-03-31
00736,Triglory Group Limited,https://webb-site.com/dbpub/orgdata.asp?p=2618979,VG,,Ordinary shares, ,100.00%,2016-03-31
00764,Riche (BVI) Limited,https://webb-site.com/dbpub/orgdata.asp?p=1851490,VG,,Ordinary shares, ,100.00%,2012-12-31
00767,Best Harvest Asia Limited,https://webb-site.com/dbpub/orgdata.asp?p=2545312,VG,,Ordinary shares, ,100.00%,2013-04-30
00767,BLOOMING FAITH DEVELOPMENT LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=1798580,HK,2011-08-02,Ordinary shares, ,100.00%,2013-12-31
00767,CREATE WORLD ENTERPRISES DEVELOPMENT LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=1799605,HK,2011-08-03,Ordinary shares, ,100.00%,2013-12-31
00767,GLORY CREATOR LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=2398550,HK,2015-03-27,Ordinary shares, ,100.00%,2016-08-08
00767,JOY WEALTH FINANCE LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=1679273,HK,2010-11-25,Ordinary shares, ,100.00%,2013-12-31
00767,SMART SOURCE CORPORATION LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=1596706,HK,2010-04-29,Ordinary shares, ,100.00%,2013-12-31
00986,Gold Castle Group Limited,https://webb-site.com/dbpub/orgdata.asp?p=2617019,VG,,Ordinary shares, ,100.00%,2016-03-31
00986,GREAT LUCK FINANCE LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=2317614,HK,2014-09-08,Ordinary shares, ,100.00%,2015-10-16
00986,ORIENT TIME INVESTMENT LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=2371234,HK,2015-01-15,Ordinary shares, ,100.00%,2015-05-11
00986,Pure Power Holdings Limited,https://webb-site.com/dbpub/orgdata.asp?p=2293227,VG,2010-04-01,Ordinary shares, ,10.00%,2014-01-24
00986,Starfame Investments Limited,https://webb-site.com/dbpub/orgdata.asp?p=2369151,VG,,Ordinary shares, ,9.90%,2014-09-30
00993,Ample Professional Limited,https://webb-site.com/dbpub/orgdata.asp?p=9224567,VG,,Ordinary shares, ,100.00%,2017-02-19
00993,Benefit Team Limited,https://webb-site.com/dbpub/orgdata.asp?p=22325725,VG,,Ordinary shares, ,100.00%,2017-05-14
00993,CHEER GAIN INTERNATIONAL LIMITED (d2011-10-14),https://webb-site.com/dbpub/orgdata.asp?p=1252633,HK,2007-01-26,Ordinary shares, ,100.00%,2011-04-30
00993,Concept Pioneer Limited,https://webb-site.com/dbpub/orgdata.asp?p=9221978,VG,,Ordinary shares, ,100.00%,2016-12-31
00993,Dragongate Ventures Limited,https://webb-site.com/dbpub/orgdata.asp?p=9220299,VG,,Ordinary shares, ,100.00%,2016-12-07
00993,Dynasty Jade Holdings Limited,https://webb-site.com/dbpub/orgdata.asp?p=9224304,VG,,Ordinary shares, ,100.00%,2016-12-30
00993,Firstmount International Limited,https://webb-site.com/dbpub/orgdata.asp?p=1849658,VG,,Ordinary shares, ,100.00%,2011-04-30
00993,LEE FUNG HONG BULLION LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=449101,HK,1991-01-29,Ordinary shares, ,100.00%,2011-04-30
00993,Linewear Assets Limited,https://webb-site.com/dbpub/orgdata.asp?p=1851316,VG,,Ordinary shares, ,100.00%,2018-09-05
00993,SIMSEN ASSET MANAGEMENT (ASIA) LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=562028,HK,1993-03-23,Ordinary shares, ,100.00%,2011-04-30
00993,Skymart Global Limited,https://webb-site.com/dbpub/orgdata.asp?p=2388713,HK,2015-03-05,Ordinary shares, ,100.00%,2016-12-31
00993,Sonic Power Holdings Limited,https://webb-site.com/dbpub/orgdata.asp?p=22325724,VG,,Ordinary shares, ,100.00%,2017-05-14
00993,Tuxedo Enterprises Limited,https://webb-site.com/dbpub/orgdata.asp?p=1851328,VG,,Ordinary shares, ,100.00%,2009-12-02
01019,CCIA Holdings Limited,https://webb-site.com/dbpub/orgdata.asp?p=2363653,VG,,Ordinary shares, ,91.40%,2013-12-31
01019,CFSH (Macau) Limited,https://webb-site.com/dbpub/orgdata.asp?p=1678013,HK,2010-11-23,Ordinary shares, ,100.00%,2013-12-31
01019,CIB HOLDINGS LIMITED (HK),https://webb-site.com/dbpub/orgdata.asp?p=1692687,HK,2010-12-30,Ordinary shares, ,100.00%,2013-12-31
01019,Clever Path Holdings Limited,https://webb-site.com/dbpub/orgdata.asp?p=2363657,VG,,Ordinary shares, ,100.00%,2013-12-31
01019,Convoy (BVI) Limited,https://webb-site.com/dbpub/orgdata.asp?p=2363559,VG,2010-03-09,Ordinary shares, ,100.00%,2016-09-29
01019,CONVOY BEIJING HOLDINGS LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=1722698,HK,2011-03-22,Ordinary shares, ,100.00%,2013-12-31
01019,CONVOY CAPITAL HONG KONG LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=1816807,HK,2011-10-11,Ordinary shares, ,100.00%,2014-12-31
01019,Convoy China Limited,https://webb-site.com/dbpub/orgdata.asp?p=2363587,VG,,Ordinary shares, ,100.00%,2013-12-31
01019,CONVOY FINANCIAL HOLDINGS LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=1711917,HK,2011-02-25,Ordinary shares, ,100.00%,2013-12-31
01019,Convoy Fund Management Limited,https://webb-site.com/dbpub/orgdata.asp?p=23099560,KY,,Ordinary shares, ,100.00%,2015-12-31
01019,Convoy International Holdings Limited,https://webb-site.com/dbpub/orgdata.asp?p=2363656,VG,,Ordinary shares, ,100.00%,2013-12-31
01019,Convoy International Property Consulting Company Limited,https://webb-site.com/dbpub/orgdata.asp?p=2271116,HK,2014-05-21,Ordinary shares, ,100.00%,2014-12-31
01019,JFA Capital,https://webb-site.com/dbpub/orgdata.asp?p=2654156,KY,,Ordinary shares, ,49.50%,2016-06-30
01019,Prosper Ocean Investments Limited,https://webb-site.com/dbpub/orgdata.asp?p=2363560,VG,,Ordinary shares, ,100.00%,2013-12-31
01019,Waller Holdings Limited,https://webb-site.com/dbpub/orgdata.asp?p=10512460,VG,2014-11-17,Ordinary shares, ,100.00%,2017-05-17
01220,Successful Gold Profits Limited,https://webb-site.com/dbpub/orgdata.asp?p=2697751,VG,,Ordinary shares, ,100.00%,2005-03-31
01273,HKF Overseas Limited,https://webb-site.com/dbpub/orgdata.asp?p=12665668,VG,2013-02-06,Ordinary shares, ,100.00%,2013-09-17
01669,GIC (Overseas) Holdings Limited,https://webb-site.com/dbpub/orgdata.asp?p=2357214,VG,2014-01-20,Ordinary shares, ,100.00%,2014-11-28
01669,GITI (Overseas) Limited,https://webb-site.com/dbpub/orgdata.asp?p=2357227,VG,2014-01-20,Ordinary shares, ,100.00%,2014-11-28
00064,Gain Huge Limited (VG),https://webb-site.com/dbpub/orgdata.asp?p=49331,VG,,Ordinary shares, ,80.00%,2008-03-31
00064,More Profit International Limited (VG),https://webb-site.com/dbpub/orgdata.asp?p=49332,VG,,Ordinary shares, ,90.00%,2008-03-31
00064,PACIFIC CHALLENGE CORPORATE FINANCE LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=18116,HK,2000-09-06,Ordinary shares, ,100.00%,2008-03-31
00064,Reality Profile Limited,https://webb-site.com/dbpub/orgdata.asp?p=38810,VG,,Ordinary shares, ,45.00%,2008-03-31
00111,CINDA INTERNATIONAL ASSET MANAGEMENT LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=15352,HK,1993-04-20,Ordinary shares, ,100.00%,2009-12-31
00111,CINDA INTERNATIONAL CAPITAL LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=9754,HK,1997-09-01,Ordinary shares, ,100.00%,2009-12-31
00111,CINDA INTERNATIONAL FUTURES LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=49419,HK,1994-04-26,Ordinary shares, ,100.00%,2009-12-31
00111,CINDA INTERNATIONAL INVESTMENT CONSULTANT LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=59577,HK,1994-02-17,Ordinary shares, ,100.00%,2009-12-31
00111,CINDA INTERNATIONAL INVESTMENT MANAGEMENT LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=49418,HK,1994-03-22,Ordinary shares, ,100.00%,2010-12-31
00111,CINDA INTERNATIONAL SECURITIES LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=20296,HK,1997-12-05,Ordinary shares, ,100.00%,2009-12-31
00111,Cinda Plunkett International Holdings Limited,https://webb-site.com/dbpub/orgdata.asp?p=2131318,KY,,Ordinary shares, ,40.00%,2012-12-31
00188,BILL LAM & ASSOCIATES LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=264998,HK,1982-06-01,Ordinary shares, ,100.00%,2012-06-30
00188,BILLION ON DEVELOPMENT LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=486096,HK,1991-11-26,Ordinary shares, ,100.00%,2012-06-30
00188,Dragon Sphere (HK) Holdings Limited,https://webb-site.com/dbpub/orgdata.asp?p=1909436,HK,2012-06-12,Ordinary shares, ,100.00%,2012-06-30
00188,Dragon Tycoon (HK) Holdings Limited,https://webb-site.com/dbpub/orgdata.asp?p=1909455,HK,2012-06-12,Ordinary shares, ,100.00%,2012-06-30
00188,Festival Developments Limited,https://webb-site.com/dbpub/orgdata.asp?p=2411957,VG,,Ordinary shares, ,100.00%,2012-12-31
00188,kingsway Asset Management Group Limited,https://webb-site.com/dbpub/orgdata.asp?p=2134505,VG,,Ordinary shares, ,100.00%,2012-06-30
00188,KINGSWAY CAPITAL LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=6407,HK,1992-05-12,Ordinary shares, ,100.00%,2012-06-30
00188,Kingsway China Holdings Limited,https://webb-site.com/dbpub/orgdata.asp?p=2450537,VG,,Ordinary shares, ,100.00%,2004-12-31
00188,KINGSWAY FINANCIAL SERVICES GROUP LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=28890,HK,1995-11-09,Ordinary shares, ,100.00%,2012-06-30
00188,KINGSWAY GOLD BULLION LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=1020705,HK,2003-11-28,Ordinary shares, ,100.00%,2012-06-30
00188,KINGSWAY GROUP SERVICES LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=1049859,HK,2004-05-19,Ordinary shares, ,100.00%,2012-06-30
00188,KINGSWAY SBF INVESTMENT MANAGEMENT COMPANY LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=33464,VG,,Ordinary shares, ,51.00%,2012-06-30
00188,KINGSWAY SW ASSET MANAGEMENT LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=24903,VG,,Ordinary shares, ,100.00%,2012-06-30
00188,KINGSWAY SW FINANCE LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=683117,HK,1995-12-12,Ordinary shares, ,100.00%,2012-06-30
00188,Primo Performance Limited,https://webb-site.com/dbpub/orgdata.asp?p=1818750,HK,2011-10-18,Ordinary shares, ,100.00%,2012-06-30
00188,PRIMO RESULT LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=1681009,HK,2010-11-30,Ordinary shares, ,100.00%,2012-06-30
00188,Sunwah Capital Holdings Limited,https://webb-site.com/dbpub/orgdata.asp?p=1737224,HK,2011-04-20,Ordinary shares, ,100.00%,2012-06-30
00188,Sunwah Kingsway Investments Limited,https://webb-site.com/dbpub/orgdata.asp?p=1139756,HK,2005-08-26,Ordinary shares, ,100.00%,2012-06-30
00188,Sunwah Kingsway Leasing and Finance Limited,https://webb-site.com/dbpub/orgdata.asp?p=52220,HK,1999-02-03,Ordinary shares, ,100.00%,2012-06-30
00188,SW Kingsway Capital Group Limited,https://webb-site.com/dbpub/orgdata.asp?p=2134506,VG,,Ordinary shares, ,100.00%,2012-06-30
00218,SHENWAN HONGYUAN (ASIA) LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=592685,HK,1993-08-12,Ordinary shares, ,100.00%,2012-12-31
00218,SHENWAN HONGYUAN ASSET MANAGEMENT (ASIA) LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=68865,HK,1996-11-19,Ordinary shares, ,100.00%,2012-12-31
00218,SHENWAN HONGYUAN CAPITAL (H.K.) LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=9131,HK,1989-10-20,Ordinary shares, ,100.00%,2012-12-31
00218,SHENWAN HONGYUAN ENTERPRISES (H.K.) LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=193893,HK,1974-12-12,Ordinary shares, ,100.00%,2012-12-31
00218,SHENWAN HONGYUAN FINANCE (H.K.) LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=178360,HK,1971-09-21,Ordinary shares, ,100.00%,2012-12-31
00218,SHENWAN HONGYUAN FUTURES (H.K.) LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=50115,HK,1974-01-08,Ordinary shares, ,100.00%,2012-12-31
00218,SHENWAN HONGYUAN NOMINEES (H.K.) LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=194811,HK,1975-03-07,Ordinary shares, ,100.00%,2012-12-31
00218,SHENWAN HONGYUAN ONLINE LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=592683,HK,1993-08-12,Ordinary shares, ,100.00%,2012-12-31
00218,SHENWAN HONGYUAN RESEARCH (H.K.) LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=70266,HK,1994-08-04,Ordinary shares, ,100.00%,2012-12-31
00218,SHENWAN HONGYUAN SECURITIES (H.K.) LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=50114,HK,1974-05-28,Ordinary shares, ,100.00%,2012-12-31
00218,SHENWAN HONGYUAN STRATEGIC INVESTMENTS (H.K.) LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=581138,HK,1993-07-01,Ordinary shares, ,100.00%,2012-12-31
00218,SHENWAN HONGYUAN TRADING (H.K.) LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=196754,HK,1975-08-29,Ordinary shares, ,100.00%,2012-12-31
00218,SHENYIN WANGUO ONLINE BROKER (H.K.) LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=51057,HK,1993-12-16,Ordinary shares, ,60.00%,2012-12-31
00218,SPARKLE WELL LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=569033,HK,1993-05-04,Ordinary shares, ,100.00%,2012-12-31
00218,WEALTHY LIMITED (HK),https://webb-site.com/dbpub/orgdata.asp?p=572954,HK,1993-05-25,Ordinary shares, ,100.00%,2012-12-31
00227,BONVISION TECHNOLOGY (HONG KONG) LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=12516,HK,1998-06-01,Ordinary shares, ,70.00%,2000-11-29
00227,China Alpha Fund Management (HK) Limited,https://webb-site.com/dbpub/orgdata.asp?p=79666,HK,1994-03-01,Ordinary shares, ,100.00%,2010-12-31
00227,CHINA ASSETS INVESTMENT MANAGEMENT LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=2676,HK,1991-01-22,Ordinary shares, ,28.00%,2010-12-31
00227,CHINA BETUNG AUTOMOBILE (H.K.) COMPANY LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=135781,HK,1993-12-21,Ordinary shares, ,100.00%,2010-12-31
00227,CRIMSON PHARMACEUTICAL (HONG KONG) LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=135782,HK,2001-11-12,Ordinary shares, ,100.00%,2010-12-31
00227,CVIC INTERNATIONAL CONTAINER TRANSPORTATION COMPANY LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=135783,HK,1994-02-03,Ordinary shares, ,100.00%,2010-12-31
00227,EXCEL PARTNER HOLDINGS LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=135784,HK,2010-07-08,Ordinary shares, ,100.00%,2010-12-31
00227,FIRST EFINANCE LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=135785,HK,1993-09-28,Ordinary shares, ,100.00%,2010-12-31
00227,FIRST SHANGHAI CAPITAL LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=15125,HK,1993-09-28,Ordinary shares, ,100.00%,2010-12-31
00227,FIRST SHANGHAI DIRECT INVESTMENTS LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=135776,HK,1994-03-01,Ordinary shares, ,100.00%,2012-12-31
00227,FIRST SHANGHAI FINANCE LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=135777,HK,1993-09-28,Ordinary shares, ,100.00%,2010-12-31
00227,First Shanghai Financial Holding Limited,https://webb-site.com/dbpub/orgdata.asp?p=24179,VG,,Ordinary shares, ,100.00%,2015-12-31
00227,FIRST SHANGHAI FUTURES LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=49567,HK,2000-09-22,Ordinary shares, ,100.00%,2010-12-31
00227,FIRST SHANGHAI MANAGEMENT SERVICES LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=135778,HK,1973-03-23,Ordinary shares, ,100.00%,2010-12-31
00227,FIRST SHANGHAI NOMINEES LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=135779,HK,1992-11-05,Ordinary shares, ,100.00%,2010-12-31
00227,FIRST SHANGHAI PROPERTIES LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=135780,HK,1975-08-27,Ordinary shares, ,100.00%,2010-12-31
00227,First Shanghai Real Estate (Holdings) Limited,https://webb-site.com/dbpub/orgdata.asp?p=135786,HK,2006-12-06,Ordinary shares, ,100.00%,2010-12-31
00227,FIRST SHANGHAI SECURITIES LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=5689,HK,1993-06-01,Ordinary shares, ,100.00%,2010-12-31
00227,Fresh Start Investment Limited,https://webb-site.com/dbpub/orgdata.asp?p=6189,VG,,Ordinary shares, ,80.00%,1997-12-31
00227,HK LANDSHINE REAL ESTATE LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=135787,HK,2007-10-30,Ordinary shares, ,100.00%,2010-12-31
00227,Kunshan Huadong International Cargo Distribution Services Co Ltd,https://webb-site.com/dbpub/orgdata.asp?p=6193,CN,,Equity joint venture, ,50.00%,1997-12-31
00227,MONDEX LIMITED (d2007-05-02),https://webb-site.com/dbpub/orgdata.asp?p=3493,HK,1990-08-10,Ordinary shares, ,49.00%,1997-12-31
00227,Shanghai Zhong Chuang Intl Storage & Transportation Co Ltd,https://webb-site.com/dbpub/orgdata.asp?p=6188,CN,,Equity joint venture, ,54.00%,1997-12-31
00227,Shenyin Wanguo Holdings (B.V.I.) Limited,https://webb-site.com/dbpub/orgdata.asp?p=3489,VG,,Ordinary shares, ,18.66%,1998-06-23
00227,UNITED ASIA TRANSPORT LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=135788,HK,1994-03-24,Ordinary shares, ,100.00%,2010-12-31
00227,Walbeck International Limited,https://webb-site.com/dbpub/orgdata.asp?p=2526761,VG,,Ordinary shares, ,100.00%,2004-12-31
00227,YIN ZIN COMPANY LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=135789,HK,1993-03-11,Ordinary shares, ,100.00%,2010-12-31
00227,Zhejiang Shaoxing Betung Instrument Company Limited,https://webb-site.com/dbpub/orgdata.asp?p=6191,CN,,Equity joint venture, ,40.80%,1997-12-31
00231,First Pioneer Holdings Limited,https://webb-site.com/dbpub/orgdata.asp?p=22731176,SC,,Ordinary shares, ,100.00%,2018-04-06
00231,Grand Ahead Finance Limited,https://webb-site.com/dbpub/orgdata.asp?p=22731169,VG,,Ordinary shares, ,100.00%,2018-07-17
00245,CM Financial Investment Management Limited,https://webb-site.com/dbpub/orgdata.asp?p=1034269,HK,2004-03-03,Ordinary shares, ,100.00%,2016-12-31
00245,CM Securities Holdings Limited,https://webb-site.com/dbpub/orgdata.asp?p=1298614,HK,2007-07-20,Ordinary shares, ,100.00%,2016-12-31
00245,CM Wealth Holdings Limited,https://webb-site.com/dbpub/orgdata.asp?p=2104704,HK,2013-07-24,Ordinary shares, ,100.00%,2016-12-31
00245,GLOBELUCK INDUSTRIES LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=6870,HK,1989-11-14,Ordinary shares, ,48.90%,1997-12-31
00245,ORIENTAL TRAVEL SERVICE LIMITED (d2003-07-04),https://webb-site.com/dbpub/orgdata.asp?p=6871,HK,1993-01-28,Ordinary shares, ,87.50%,1997-12-31
00263,Broadmeadow Investments Limited,https://webb-site.com/dbpub/orgdata.asp?p=1851811,VG,,Ordinary shares, ,100.00%,2010-12-31
00263,Charter Pearl Limited,https://webb-site.com/dbpub/orgdata.asp?p=1929772,VG,,Ordinary shares, ,100.00%,2011-12-31
00263,EASTERN PROSPER DEVELOPMENTS LTD.,https://webb-site.com/dbpub/orgdata.asp?p=143211,VG,,Ordinary shares, ,100.00%,2010-12-31
00263,EQUAL LINK INVESTMENTS LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=694900,HK,1996-04-18,Ordinary shares, ,100.00%,2010-12-31
00263,Excel Faith Holdings Limited (VG),https://webb-site.com/dbpub/orgdata.asp?p=1851812,VG,,Ordinary shares, ,100.00%,2010-12-31
00263,Global Giant Development Limited,https://webb-site.com/dbpub/orgdata.asp?p=1854922,VG,,Ordinary shares, ,100.00%,2016-03-18
00263,GLOBAL WEALTH FINANCE LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=1382441,HK,2008-05-08,Ordinary shares, ,100.00%,2016-09-30
00263,Global Wealthy International Limited (VG),https://webb-site.com/dbpub/orgdata.asp?p=2496411,VG,,Ordinary shares, ,100.00%,2013-03-21
00263,GT CAPITAL LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=35252,HK,2000-07-07,Ordinary shares, ,100.00%,2010-12-31
00263,GT Financial Holdings Limited,https://webb-site.com/dbpub/orgdata.asp?p=1851813,VG,,Ordinary shares, ,100.00%,2010-12-31
00263,LOLLIMAN FINANCE LIMITED,https://webb-site.com/dbpub/orgdata.asp?p=350247,HK,1987-09-11,Ordinary shares, ,100.00%,2010-12-31
00263,Max Leap Asia Limited,https://webb-site.com/dbpub/orgdata.asp?p=2363450,VG,2014-03-27,Ordinary shares, ,100.00%,2014-12-24
