CompanyCode,Issuer,Domicile:,Shares,Stake,Holding date,Formed,Issue,Dissolved date:,Formed,Incorporation number:,Last check on companies registry:,PIBA ID:,Primary Listing:,SFC ID:,Status:,Type:,Web sites:,Year-end:,URL
245,GLOBELUCK INDUSTRIES LIMITED 群津實業有限公司,Hong Kong, ,48.90%,1997-12-31,1989-11-14,Ordinary shares,2003-04-25,1989-11-14,0266342,2019-11-06,,,,Striking off,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=6870
245,ORIENTAL TRAVEL SERVICE LIMITED (d2003-07-04) 東方國際旅遊有限公司,Hong Kong, ,87.50%,1997-12-31,1993-01-28,Ordinary shares,2003-07-04,1993-01-28,0400570,2019-11-06,,,,Deregistration,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=6871
263,Broadmeadow Investments Limited,British Virgin Islands, ,100.00%,2010-12-31,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=1851811
263,Charter Pearl Limited,British Virgin Islands, ,100.00%,2011-12-31,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=1929772
263,EASTERN PROSPER DEVELOPMENTS LTD. 東方茂盛發展有限公司,British Virgin Islands, ,100.00%,2010-12-31,,Ordinary shares,,,,2017-01-07,,,,,Registered non-HK,,,https://webb-site.com/dbpub/orgdata.asp?p=143211
263,EQUAL LINK INVESTMENTS LIMITED 均聯投資有限公司,Hong Kong, ,100.00%,2010-12-31,1996-04-18,Ordinary shares,,1996-04-18,0545286,2020-01-04,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=694900
263,Excel Faith Holdings Limited (VG),British Virgin Islands, ,100.00%,2010-12-31,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=1851812
263,Global Giant Development Limited,British Virgin Islands, ,100.00%,2016-03-18,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=1854922
263,GLOBAL WEALTH FINANCE LIMITED 環富財務有限公司,Hong Kong, ,100.00%,2016-09-30,2008-05-08,Ordinary shares,,2008-05-08,1235583,2019-10-23,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=1382441
263,Global Wealthy International Limited (VG),British Virgin Islands, ,100.00%,2013-03-21,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=2496411
263,GT CAPITAL LIMITED 高富金融有限公司,Hong Kong, ,100.00%,2010-12-31,2000-07-07,Ordinary shares,,2000-07-07,0723046,2020-01-11,,,AGF968,Active,"Private, ltd by shares",www.gtcapital.com.hk,,https://webb-site.com/dbpub/orgdata.asp?p=35252
263,GT Financial Holdings Limited,British Virgin Islands, ,100.00%,2010-12-31,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=1851813
263,LOLLIMAN FINANCE LIMITED 新貽財務有限公司,Hong Kong, ,100.00%,2010-12-31,1987-09-11,Ordinary shares,2016-07-15,1987-09-11,0198657,2019-11-04,,,,Deregistration,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=350247
263,Max Leap Asia Limited,British Virgin Islands, ,100.00%,2014-12-24,2014-03-27,Ordinary shares,,2014-03-27,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=2363450
263,MORAL DRAGON TRADING LIMITED 德龍貿易有限公司,Hong Kong, ,100.00%,2010-12-31,2005-06-09,Ordinary shares,,2005-06-09,0975993,2020-01-03,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=1123553
263,POLY METAL AND MINERALS LIMITED 保興金屬礦產有限公司,Hong Kong, ,100.00%,2010-12-31,2005-10-14,Ordinary shares,2015-07-31,2005-10-14,1001159,2019-11-05,,,,Deregistration,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=1148641
263,Poly Minerals Holdings Limited,British Virgin Islands, ,100.00%,2010-12-31,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=1851814
263,Poly Trading Group Limited,British Virgin Islands, ,100.00%,2010-12-31,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=1851815
263,"Shanghai Hong Qiao Friendship Shopping Center Co., Ltd.",The People's Republic of China, ,30.00%,2010-12-31,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=1851820
263,SUNSTAR MANAGEMENT LIMITED 信達管理有限公司,Hong Kong, ,100.00%,2010-12-31,2002-07-10,Ordinary shares,,2002-07-10,0805665,2019-10-25,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=953794
263,Treasure Well Associates Limited,British Virgin Islands, ,100.00%,2010-12-31,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=1851816
263,Yunnan Tin (Australia) Holdings Pty Ltd,Australia, ,100.00%,2010-12-31,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=1851818
263,Yunnan Tin (YTC) Holdings Pty Ltd,Australia, ,100.00%,2010-12-31,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=1851819
279,Allied Weli Development Limited,British Virgin Islands, ,3.23%,2003-12-31,1996-03-06,Ordinary shares,,1996-03-06,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=12652
279,Asia Hunter Global Limited,British Virgin Islands, ,100.00%,2013-11-01,1999-07-02,Ordinary shares,,1999-07-02,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=2496078
279,EASTERN SUNNY LIMITED 東旭有限公司,Hong Kong, ,100.00%,2013-03-31,2000-11-27,Ordinary shares,,2000-11-27,0739368,2019-12-30,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=887837
279,Freeman Financial Investment Corporation,Cayman Islands, ,100.00%,2016-08-15,,Ordinary shares,,,189621,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=1849990
279,FREEMAN FINANCIAL INVESTMENT LIMITED 民眾理財顧問有限公司,Hong Kong, ,100.00%,2011-03-31,2011-09-19,Ordinary shares,,2011-09-19,1665476,2019-10-25,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=1811740
279,FREEMAN FINANCIAL SERVICES LIMITED 民眾金融服務有限公司,Hong Kong, ,100.00%,2013-03-31,2006-11-01,Ordinary shares,,2006-11-01,1084327,2020-01-15,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=1231562
279,FREEMAN INSURANCE SERVICES LIMITED 民眾保險顧問有限公司,Hong Kong, ,100.00%,2011-03-31,2011-09-19,Ordinary shares,,2011-09-19,1665473,2019-10-25,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=1811737
279,FREEMAN INVESTMENT SERVICES LIMITED,Hong Kong, ,100.00%,2011-03-31,2011-09-19,Ordinary shares,,2011-09-19,1665468,2019-10-25,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=1811732
279,Freeman Opto Money Lending Corporation Limited,Hong Kong, ,100.00%,2011-11-25,2011-01-21,Ordinary shares,,2011-01-21,1554901,2019-10-25,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=1701230
279,More Wins Ltd.,British Virgin Islands, ,100.00%,2018-04-25,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=14837886
279,PEOPLE SECURITIES COMPANY LIMITED 萬眾證券有限公司,Hong Kong, ,100.00%,2017-11-01,2006-12-20,Ordinary shares,,2006-12-20,1096682,2019-12-31,390,,AQW828,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=65929
279,"Shaanxi Weiguang Technology Co., Ltd.",The People's Republic of China, ,66.67%,2003-03-31,,Equity joint venture,,,,,,,,,,,,https://webb-site.com/dbpub/orgdata.asp?p=20601
279,SUPREME HOST HOLDINGS LIMITED 超鴻集團有限公司,Hong Kong, ,100.00%,2011-03-31,2007-01-18,Ordinary shares,,2007-01-18,1103240,2019-12-10,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=1250441
279,SWISS NICE LIMITED 瑞毅有限公司,Hong Kong, ,100.00%,2011-03-31,2007-12-12,Ordinary shares,,2007-12-12,1194504,2019-12-10,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=1341463
279,Tron Corporation,British Virgin Islands, ,100.00%,2018-02-07,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=12773408
290,BRIGHT RICH INTERNATIONAL LIMITED (d2013-08-02) 裕光國際有限公司,Hong Kong, ,50.00%,2004-03-31,2002-05-15,Ordinary shares,2013-08-02,2002-05-15,0797763,2019-11-07,,,,Striking off,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=25550
290,"Dagong Credit Information Service Co., Ltd.",The People's Republic of China, ,50.00%,2004-12-31,,Ordinary shares,,,,,,,,,,,,https://webb-site.com/dbpub/orgdata.asp?p=25552
290,FORTUNE (HK) SECURITIES LIMITED 富強證券有限公司,Hong Kong, ,100.00%,2018-03-31,2002-04-15,Ordinary shares,,2002-04-15,0793241,2019-12-31,,,AHQ488,Active,"Private, ltd by shares","www.fortune3369.com.hk
www.hths.com.hk",,https://webb-site.com/dbpub/orgdata.asp?p=18892
290,Fortune Asset Management Limited 富强資產管理有限公司,Hong Kong, ,100.00%,2018-03-31,2009-07-22,Ordinary shares,,2009-07-22,1354476,2020-01-06,,,ATW939,Active,"Private, ltd by shares",www.290.com.hk,,https://webb-site.com/dbpub/orgdata.asp?p=68461
290,FORTUNE CASE LIMITED 福驥有限公司,Hong Kong, ,100.00%,2018-03-31,2011-02-11,Ordinary shares,,2011-02-11,1560763,2019-10-23,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=1707083
290,FORTUNE FINANCE LIMITED,England & Wales, ,100.00%,2018-03-31,2003-07-07,Ordinary shares,2008-08-20,2003-07-07,04823482,2017-05-06,,,,,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=9664847
290,Fortune Financial (Holdings) Limited,British Virgin Islands, ,100.00%,2018-03-31,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=12741784
290,FORTUNE FINANCIAL CAPITAL LIMITED 富強金融資本有限公司,Hong Kong, ,100.00%,2018-03-31,2008-08-06,Ordinary shares,,2008-08-06,1262558,2020-01-06,,,ARN695,Active,"Private, ltd by shares","www.ffc.com.hk
www.athenscapital.com.hk (archived)",,https://webb-site.com/dbpub/orgdata.asp?p=49246
290,FORTUNE IMMIGRATION INVESTMENT CONSULTING LIMITED 富強移民投資顧問有限公司,Hong Kong, ,100.00%,2018-03-31,2009-03-26,Ordinary shares,,2009-03-26,1325507,2019-10-22,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=1472212
290,FORTUNE WEALTH MANAGEMENT LIMITED 富強財富管理有限公司,Hong Kong, ,100.00%,2018-03-31,2006-05-24,Ordinary shares,,2006-05-24,1047516,2019-12-31,424,,,Active,"Private, ltd by shares",www.fortune-wealth.com.hk,,https://webb-site.com/dbpub/orgdata.asp?p=49924
290,Gold Kingdom Holdings Limited (VG),British Virgin Islands, ,100.00%,2014-03-31,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=22731186
290,GOLDLUCK INVESTMENT LIMITED 威金投資有限公司,Hong Kong, ,50.00%,2004-03-31,2002-05-15,Ordinary shares,2005-10-21,2002-05-15,0797760,2019-11-07,,,,Deregistration,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=25549
290,SHARPWAY ENTERPRISES LIMITED 卓惠企業有限公司,Hong Kong, ,50.00%,2004-12-31,2006-04-26,Ordinary shares,,2006-04-26,1040627,2020-01-09,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=25551
376,Yunfeng Financial Markets Limited 雲鋒金融市場有限公司,Hong Kong, ,100.00%,2006-12-31,1985-08-16,Ordinary shares,,1985-08-16,0156152,2019-12-31,,,AAB499,Active,"Private, ltd by shares",www.yff.com,,https://webb-site.com/dbpub/orgdata.asp?p=50932
510,CASH ASSET MANAGEMENT LIMITED 時富資產管理有限公司,Hong Kong, ,100.00%,2013-12-31,2004-05-12,Ordinary shares,,2004-05-12,0900581,2019-10-23,,,ALF042,Active,"Private, ltd by shares",www.cfsg.com.hk,,https://webb-site.com/dbpub/orgdata.asp?p=68593
510,CASH E-TRADE LIMITED 時富電子交易有限公司,Hong Kong, ,100.00%,2013-12-31,1999-07-21,Ordinary shares,,1999-07-21,0682947,2019-10-25,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=831804
510,CASH PAYMENT SERVICES LIMITED 時富轉帳易有限公司,Hong Kong, ,100.00%,2013-12-31,2000-08-23,Ordinary shares,,2000-08-23,0728671,2019-10-25,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=877197
510,CASH Wealth Management Limited 時富財富管理有限公司,Hong Kong, ,100.00%,2013-12-31,2001-04-11,Ordinary shares,,2001-04-11,0753589,2019-10-23,,,AHQ356,Active,"Private, ltd by shares",www.cfsg.com.hk,,https://webb-site.com/dbpub/orgdata.asp?p=68896
510,CELESTIAL ASSET MANAGEMENT LIMITED,Hong Kong, ,100.00%,2013-12-31,1994-01-18,Ordinary shares,,1994-01-18,0461367,2019-10-23,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=611504
510,CELESTIAL CAPITAL LIMITED 時富融資有限公司,Hong Kong, ,100.00%,2013-12-31,1996-07-23,Ordinary shares,,1996-07-23,0559047,2019-10-23,,,ADT047,Active,"Private, ltd by shares",www.cfsg.com.hk,,https://webb-site.com/dbpub/orgdata.asp?p=9107
510,CELESTIAL COMMODITIES LIMITED 時富商品有限公司,Hong Kong, ,100.00%,2013-12-31,1980-12-12,Ordinary shares,,1980-12-12,0090665,2020-01-15,,,AAF557,Active,"Private, ltd by shares",www.cfsg.com.hk,,https://webb-site.com/dbpub/orgdata.asp?p=49035
510,Celestial Financial Services Limited (VG),British Virgin Islands, ,100.00%,2011-02-25,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=1863008
510,CELESTIAL INVESTMENTS (HK) LIMITED 時富投資(香港)有限公司,Hong Kong, ,100.00%,2013-12-31,1993-09-21,Ordinary shares,,1993-09-21,0449763,2019-10-23,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=599994
510,CELESTIAL SECURITIES LIMITED 時富證券有限公司,Hong Kong, ,100.00%,2013-12-31,1982-01-06,Ordinary shares,,1982-01-06,0107481,2020-01-15,,,AAF532,Active,"Private, ltd by shares",www.cfsg.com.hk,,https://webb-site.com/dbpub/orgdata.asp?p=48575
585,BO CHEONG MANUFACTURING COMPANY LIMITED 寶昌製品廠有限公司,Hong Kong, ,10.00%,1998-03-31,1996-01-16,Ordinary shares,,1996-01-16,0536281,2020-01-15,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=5939
585,China Resources Enterprise Ltd.,British Virgin Islands, ,100.00%,2016-12-31,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=8423537
585,Comanche Limited (VG),British Virgin Islands, ,100.00%,2016-12-31,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=8423597
585,Dai Gor Capital Limited,British Virgin Islands, ,100.00%,2016-12-31,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=2589645
585,Divine Kings Limited,British Virgin Islands, ,100.00%,2016-12-31,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=8423636
585,Emperor Investments Limited (VG),British Virgin Islands, ,100.00%,2016-12-31,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=8423666
585,FreeOpt Holdings Limited,Republic of the Marshall Islands,"450,000",11.75%,2016-03-02,2015-12-23,Ordinary shares,,2015-12-23,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=2520287
585,Freewill Holdings Limited (MH),Republic of the Marshall Islands,"7,500,000",1.52%,2016-06-30,2014-06-16,Ordinary shares,,2014-06-16,69896,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=2284096
585,Hurricane Fly Limited,British Virgin Islands, ,100.00%,2016-12-31,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=8423691
585,Imagi Holdings Limited 意馬控股有限公司,Hong Kong, ,100.00%,2016-12-31,2016-06-01,Ordinary shares,,2016-06-01,2385126,2019-10-25,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=2586054
585,IMAGI INTERNATIONAL HOLDINGS LIMITED (VG),British Virgin Islands, ,100.00%,2016-12-31,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=8423773
585,IMAGI PRODUCTION LIMITED,Hong Kong, ,87.50%,2002-07-17,1997-03-19,Ordinary shares,2013-11-06,1997-03-19,0599828,2019-11-06,,,,Compulsory wind-up,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=15824
585,Imagination Holding Limited,Republic of the Marshall Islands, ,50.00%,2016-02-26,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=2545289
585,Infinite Lake Limited,British Virgin Islands, ,100.00%,2017-12-31,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=8423830
585,JOHN & WONG SECURITIES COMPANY LIMITED 宏昌証券有限公司,Hong Kong, ,100.00%,2017-02-28,1999-05-24,Ordinary shares,,1999-05-24,0676725,2019-12-15,,,AHM793,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=50883
585,Joint Global Limited (MH),Republic of the Marshall Islands,"6,200,000",2.14%,2016-03-02,2015-09-14,Ordinary shares,,2015-09-14,79032,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=2565686
585,Macallan Fine Holdings Ltd.,British Virgin Islands, ,100.00%,2017-12-31,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=8423866
585,Magmagous Corporation,British Virgin Islands, ,100.00%,2016-12-31,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=2549077
585,Main Events Inc.,British Virgin Islands, ,100.00%,2016-12-31,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=8424024
585,Sky Field Holdings Limited 天域控股有限公司,British Virgin Islands, ,100.00%,2016-12-31,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=2547837
585,Step Goal Limited 階高有限公司,British Virgin Islands, ,100.00%,2016-12-31,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=8423925
585,Top Gate Holdings Ltd.,British Virgin Islands, ,100.00%,2016-12-31,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=8424061
585,Turbo Money Investments Limited,British Virgin Islands, ,100.00%,2016-12-31,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=8424090
619,KINGWISE SECRETARIAL SERVICES LIMITED 建聰秘書服務有限公司,Hong Kong, ,100.00%,2012-12-31,1989-02-24,Ordinary shares,,1989-02-24,0243044,2019-12-17,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=394373
619,POLYLUCK TRADING LIMITED 百鴻運貿易有限公司,Hong Kong, ,100.00%,2012-12-31,1995-03-23,Ordinary shares,,1995-03-23,0508957,2020-01-07,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=658790
619,South China Asset Management Limited 南華資產管理有限公司,Hong Kong, ,100.00%,2012-12-31,1991-11-07,Ordinary shares,,1991-11-07,0332451,2020-01-11,,,ABF168,Active,"Private, ltd by shares",sctrade.com,,https://webb-site.com/dbpub/orgdata.asp?p=68472
619,SOUTH CHINA BULLION COMPANY LIMITED 南華金業有限公司,Hong Kong, ,100.00%,2012-12-31,1988-12-21,Ordinary shares,,1988-12-21,0236589,2020-01-12,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=387944
619,SOUTH CHINA CAPITAL LIMITED 南華融資有限公司,Hong Kong, ,100.00%,2012-12-31,1989-02-24,Ordinary shares,,1989-02-24,0243005,2020-01-07,,,AAI635,Active,"Private, ltd by shares",www.sctrade.com,,https://webb-site.com/dbpub/orgdata.asp?p=926
619,SOUTH CHINA COMMODITIES LIMITED 南華期貨有限公司,Hong Kong, ,100.00%,2012-12-31,1988-04-29,Ordinary shares,,1988-04-29,0215010,2020-01-07,,,AAF640,Active,"Private, ltd by shares",www.sctrade.com,,https://webb-site.com/dbpub/orgdata.asp?p=68034
619,SOUTH CHINA FINANCE (NOMINEES) LIMITED 南華財務(代理人)有限公司,Hong Kong, ,100.00%,2012-12-31,1988-11-18,Ordinary shares,,1988-11-18,0233317,2020-01-12,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=384683
619,SOUTH CHINA FINANCE AND MANAGEMENT LIMITED 南華財務及管理有限公司,Hong Kong, ,100.00%,2013-03-31,1988-12-02,Ordinary shares,,1988-12-02,0234925,2020-01-12,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=386287
619,SOUTH CHINA FINANCE COMPANY LIMITED 南華財務有限公司,Hong Kong, ,100.00%,2012-12-31,1988-06-28,Ordinary shares,,1988-06-28,0219467,2020-01-07,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=51224
619,South China Finance Lease Holdings Limited 南華融資租賃控股有限公司,Hong Kong, ,100.00%,2012-12-31,2007-09-13,Ordinary shares,,2007-09-13,1166894,2019-10-25,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=1313928
619,SOUTH CHINA FINANCIAL CREDITS LIMITED 南華信貸財務有限公司,Hong Kong, ,98.81%,2012-12-31,1999-01-18,Ordinary shares,,1999-01-18,0665212,2019-10-23,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=814198
619,South China Forex Limited 南華外匯有限公司,Hong Kong, ,100.00%,2012-12-31,2007-11-19,Ordinary shares,,2007-11-19,1186655,2020-01-16,,,AQE524,Active,"Private, ltd by shares",www.sctrade.com,,https://webb-site.com/dbpub/orgdata.asp?p=68035
619,SOUTH CHINA PRECIOUS METAL LIMITED 南華貴重金屬有限公司,Hong Kong, ,100.00%,2012-12-31,1991-09-19,Ordinary shares,,1991-09-19,0326407,2020-01-12,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=477301
619,SOUTH CHINA RESEARCH LIMITED 南華資料研究有限公司,Hong Kong, ,100.00%,2012-12-31,1988-07-01,Ordinary shares,,1988-07-01,0219865,2020-01-07,,,AAI619,Active,"Private, ltd by shares",www.sctrade.com,,https://webb-site.com/dbpub/orgdata.asp?p=61742
619,SOUTH CHINA SECURITIES LIMITED 南華證券投資有限公司,Hong Kong, ,100.00%,2012-12-31,1988-11-04,Ordinary shares,,1988-11-04,0232057,2020-01-07,,,AAA874,Active,"Private, ltd by shares",www.sctrade.com,,https://webb-site.com/dbpub/orgdata.asp?p=51065
619,South China Wealth Management Limited 南華財富管理有限公司,Hong Kong, ,100.00%,2012-12-31,2012-01-06,Ordinary shares,,2012-01-06,1696906,2019-12-25,523,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=1843169
665,Fountain I Limited,British Virgin Islands, ,100.00%,2014-11-28,,Ordinary shares,,,,2017-03-11,,,,,Registered non-HK,,,https://webb-site.com/dbpub/orgdata.asp?p=2485811
665,Haitong International (BVI) Limited,British Virgin Islands, ,100.00%,2012-12-31,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=2710292
665,HAITONG INTERNATIONAL (UK) LIMITED,England & Wales, ,100.00%,2018-12-31,2000-08-24,Ordinary shares,,2000-08-24,04058971,2020-01-14,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=3192893
665,HAITONG INTERNATIONAL ASSET MANAGEMENT (HK) LIMITED 海通國際資產管理(香港)有限公司,Hong Kong, ,100.00%,2018-12-31,2007-07-24,Ordinary shares,,2007-07-24,1152227,2020-01-16,,,ARE511,Active,"Private, ltd by shares",www.htisec.com,,https://webb-site.com/dbpub/orgdata.asp?p=49289
665,HAITONG INTERNATIONAL ASSET MANAGEMENT LIMITED 海通國際資產管理有限公司,Hong Kong, ,100.00%,2007-12-31,1998-03-18,Ordinary shares,,1998-03-18,0639602,2020-01-11,,,AET910,Active,"Private, ltd by shares",www.htisec.com,,https://webb-site.com/dbpub/orgdata.asp?p=52559
665,HAITONG INTERNATIONAL CAPITAL (HK) LIMITED 海通國際融資(香港)有限公司,Hong Kong, ,100.00%,2018-12-31,2007-07-24,Ordinary shares,,2007-07-24,1152223,2020-01-16,,,ARB441,Active,"Private, ltd by shares",www.htisec.com,,https://webb-site.com/dbpub/orgdata.asp?p=49288
665,HAITONG INTERNATIONAL CAPITAL LIMITED 海通國際資本有限公司,Hong Kong, ,100.00%,2018-12-31,1978-10-27,Ordinary shares,,1978-10-27,0064846,2020-01-07,,,ADQ859,Active,"Private, ltd by shares",www.htisec.com,,https://webb-site.com/dbpub/orgdata.asp?p=5600
665,Haitong International Finance 2015 Limited,British Virgin Islands, ,100.00%,2015-01-23,,Ordinary shares,,,,,,,,,Ltd by shares,,,https://webb-site.com/dbpub/orgdata.asp?p=2384352
665,HAITONG INTERNATIONAL FINANCIAL PRODUCTS LIMITED 海通國際金融產品有限公司,Hong Kong, ,100.00%,2018-12-31,1971-08-10,Ordinary shares,,1971-08-10,0024798,2020-01-07,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=177892
665,HAITONG INTERNATIONAL FINANCIAL SOLUTIONS LIMITED 海通國際金融服務有限公司,Hong Kong, ,100.00%,2018-12-31,2013-09-13,Ordinary shares,,2013-09-13,1966898,2019-12-28,,,,Active,"Private, ltd by shares",,,https://webb-site.com/dbpub/orgdata.asp?p=2131460
665,HAITONG INTERNATIONAL FUTURES LIMITED 海通國際期貨有限公司,Hong Kong, ,100.00%,2018-12-31,1986-04-15,Ordinary shares,,1986-04-15,0167857,2020-01-07,,,AAX474,Active,"Private, ltd by shares",www.htisec.com,,https://webb-site.com/dbpub/orgdata.asp?p=56658
